Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,Peking University,CS02839440,Machine Learning and Artificial Intelligence,2.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Peking University,CS02812770,Deep Learning and Artificial Intelligence,2.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Peking University,CS04632037,Artificial Intelligence and Business,2.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Peking University,2837122,Internet and New Marketing Models,2.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Peking University,2813030,"Modern Quantitative Trading Systems""",2.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Peking University,131100,Financial Time Series Analysis,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Peking University,ECONS02534870,Computer Programming in Financial Engineering,2.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Peking University,DATA02838440,Data Analysis,2.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Peking University,FIN02839340,Financial Engineering and Risk Management,2.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Peking University,137913,Mathematical Introduction to Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Peking University,4632036,Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Peking University,CS02812770,"Deep Learning and Artificial Intelligence""",2.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Peking University,2839350,"Financial Modeling and Quantitative Investment""",2.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Peking University,130630,Optimization Methods,3.00,CS4234,Optimisation Algorithms,4.00,False
School of Computing,Peking University,4632036,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Nanjing University,CS07000070,Database principles and applications,3.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,Nanjing University,CS30000180,Natural Language Processing,2.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Nanjing University,CS07020420,Big data system principles and applications,3.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Nanjing University,CS30000150,Introduction to Machine Learning,2.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Nanjing University,CS22010510,Concepts of Programming Language,2.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Nanjing University,CS30000530,Neural Networks,2.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Nanjing University,CS25011310,Introduction to Cloud Computing,3.00,CS5224,Cloud Computing,4.00,False
School of Computing,Nanjing University,CS22010520,Artificial Intelligence,2.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Nanjing University,CS22011763C,Fundamentals of Information Theory,2.00,CS3236,Introduction to Information Th,4.00,False
School of Computing,Nanjing University,CS07000650,Information Retrieval,3.00,CS3235,Computer Security,4.00,False
School of Computing,Nanjing University,CS11000100,Introduction to Databases,4.00,CS2102,Database Systems,4.00,False
School of Computing,Nanjing University,CS11020300,Introduction to Information Theory,3.00,CS3236,Introduction to Information Th,4.00,False
School of Computing,Nanjing University,CS22011410T,Comprehensive experiment on big data processing,5.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Nanjing University,CS22010520,Artificial Intelligence,2.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Nanjing University,CS27030280,Big data technology and applications,2.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Nanjing University,CS25011300,Database development,3.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,Nanjing University,CS22010220,Multimedia technology,2.00,CS2108,Introduction to Media Computin,4.00,False
School of Computing,Nanjing University,CS07000350,Information Security and Privacy Regulations,2.00,IFS4101,Legal Aspects of Information S,4.00,False
School of Computing,Nanjing University,IS07020580,Artificial Intelligence and Network Information Governance,3.00,IS1128,"IT, Management and Organisatio",4.00,False
School of Computing,Nanjing University,IS07000230,Information Economics,2.00,IS2238,Economics of IT and AI,4.00,False
School of Computing,Nanjing University,CS30000170,Pattern Recognition and Computer Vsion,2.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Nanjing University,CS30000160,Knowledge Representation and Processing,2.00,CS4244,Knowledge Representation and R,4.00,False
School of Computing,Nanjing University,CS30000550,Information Retrieval,2.00,CS3245,Information Retrieval,4.00,False
School of Computing,Nanjing University,22010030,Algorithm Design & Analysis,4.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Nanjing University,CS25011250,Big Data Analysis,3.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Shanghai Jiao Tong University,ICE2304,Machine Learning,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,CS2612,Programming Languages and Compiler Principles,4.00,CS4215,Programming Language Implement,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3308,Machine Learning,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,SE3701,Algorithm Analysis,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3322,Principles of Database,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Shanghai Jiao Tong University,CS410,Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Shanghai Jiao Tong University,CS383,Programming Languages,3.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Shanghai Jiao Tong University,CS467,Theory of Computation,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Shanghai Jiao Tong University,VE444,Networks,4.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Shanghai Jiao Tong University,CS4302,Parallel and Distributed Programming,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,Shanghai Jiao Tong University,CS410,Artificial Intelligence,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3311,Computer Network,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Shanghai Jiao Tong University,CS2308,Algorithm and Complexity,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3322,Principles of Database,3.00,CS2102,Database Systems,4.00,False
School of Computing,Shanghai Jiao Tong University,AU3323,Basics of Artificial Intelligence,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,SE3357,Operating System,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3304,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3325,Network Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Shanghai Jiao Tong University,CS2305,Computer System Architecture,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Shanghai Jiao Tong University,CS3321,Database System Technology,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Shanghai Jiao Tong University,ECE4450J,Introduction to Machine Learning,4.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,VE414,Bayesian Analysis,4.00,CS5340,Uncertainty Modelling in AI,4.00,False
School of Computing,Shanghai Jiao Tong University,JCCX0012,Cloud Computing,3.00,CS5224,Cloud Computing,4.00,False
School of Computing,Shanghai Jiao Tong University,CS2501,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Shanghai Jiao Tong University,CS002,The Principle of Database Systems,3.00,CS2102,Database Systems,4.00,False
School of Computing,Shanghai Jiao Tong University,CS359,Computer Architecture,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Shanghai Jiao Tong University,CS339,Computer Networking,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Shanghai Jiao Tong University,IS102,Introduction to Network Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Shanghai Jiao Tong University,CS214,Algorithm and Complexity,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Shanghai Jiao Tong University,CS307,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Shanghai Jiao Tong University,CS381,Basics of Cryptography and Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Shanghai Jiao Tong University,VE587,Parallel Computing,3.00,CS3211,Concurrent Programming,4.00,False
School of Computing,Shanghai Jiao Tong University,ECE4450J,Introduction to Machine Learning,4.00,CS3244,Machine Learning,4.00,False
School of Computing,Shanghai Jiao Tong University,AI3701,Machine Learning and Knowledge Discovery,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Shanghai Jiao Tong University,SE3308,Algorithm Design,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Fudan University,MANA130362,Digital Marketing,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Fudan University,COMP130200.01,Blockchain Technology,3.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Fudan University,MANA130350,Statistical Methods for Economics and Finance,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Fudan University,DATA130062,Computational Statistics,3.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Fudan University,'COMP130021,Principles of Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Fudan University,'COMP130190,Computer Networks & Security,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Fudan University,'COMP130207H,Artificial Intelligence,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Fudan University,INNO115009.01,Entrepreneurship Practice for College Students,2.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Fudan University,COMP130413,Introduction to Computer Systems,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Fudan University,COMP130095,Electronic Business Architecture and Security,3.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,Fudan University,COMP130030,Pattern Recognition,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Fudan University,COMP130199.01,Natural Language Processing and Knowledge Representation,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Fudan University,SOFT130051.01,Fundamentals of Multimedia Technology,3.00,CS2108,Introduction to Media Computin,4.00,False
School of Computing,Fudan University,COMP130124.01,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
